_id,index,Eid,Cite-By
6752b9066638396ae742f3e9,4574,2-s2.0-85068985388,4
6752b9081d9d98991691c616,4565,2-s2.0-85070996824,3
6752b90801d5b4ad1e919388,4575,2-s2.0-85077911922,7
6752b908b26569ed431ff24e,4576,2-s2.0-85060706285,13
6752b908785a5b7ed6cc047f,4578,2-s2.0-85059664050,44
6752b908b8b06b06c211901c,4579,2-s2.0-85072063681,24
6752b908761fb4b037e3eda6,4580,2-s2.0-85082508161,0
6752b908318086eec1e65223,4573,2-s2.0-85069267290,8
6752b90889e9c765a4727721,4577,2-s2.0-85061481162,28
6752b9076638396ae742f3ea,4581,2-s2.0-85063697002,19
6752b909b26569ed431ff24f,4585,2-s2.0-85068530123,6
6752b90901d5b4ad1e919389,4584,2-s2.0-85065022972,5
6752b909761fb4b037e3eda7,4588,2-s2.0-85069209605,2
6752b909d1f0e3ed14a0687a,4582,2-s2.0-85060288474,59
6752b9091d9d98991691c617,4583,2-s2.0-85067650753,1
6752b909785a5b7ed6cc0480,4586,2-s2.0-85065545013,7
6752b909b8b06b06c211901d,4587,2-s2.0-85064386273,138
6752b9086638396ae742f3eb,4589,2-s2.0-85074164198,18
6752b90a318086eec1e65224,4590,2-s2.0-85075832225,19
6752b90ab26569ed431ff250,4592,2-s2.0-85067473493,16
6752b90a761fb4b037e3eda8,4594,2-s2.0-85090418357,6
6752b90a785a5b7ed6cc0481,4595,2-s2.0-85073676593,2
6752b90ab8b06b06c211901e,4596,2-s2.0-85061251641,8
6752b90a89e9c765a4727722,4591,2-s2.0-85074462386,17
6752b90a01d5b4ad1e91938a,4593,2-s2.0-85058911924,5
6752b9096638396ae742f3ec,4597,2-s2.0-85071978516,7
6752b90b318086eec1e65225,4600,2-s2.0-85067516971,22
6752b90b761fb4b037e3eda9,4601,2-s2.0-85062823569,13
6752b90bb8b06b06c211901f,4604,2-s2.0-85062521369,15
6752b90bb26569ed431ff251,4602,2-s2.0-85067914259,5
6752b90b785a5b7ed6cc0482,4603,2-s2.0-85070546671,61
6752b90b01d5b4ad1e91938b,4605,2-s2.0-85065557033,12
6752b90b1d9d98991691c618,4599,2-s2.0-85058366361,6
6752b90bd1f0e3ed14a0687b,4598,2-s2.0-85079253133,0
6752b90a6638396ae742f3ed,4606,2-s2.0-85073591113,83
6752b90c785a5b7ed6cc0483,4612,2-s2.0-85079866987,2
6752b90c01d5b4ad1e91938c,4609,2-s2.0-85072532748,14
6752b90db26569ed431ff252,4607,2-s2.0-85076638339,37
6752b90b6638396ae742f3ee,4613,2-s2.0-85057530068,8
6752b90db8b06b06c2119020,4610,2-s2.0-85076549883,4
6752b90d761fb4b037e3edaa,4607,2-s2.0-85076638339,37
6752b90db26569ed431ff253,4617,2-s2.0-85064197492,5
6752b90b6638396ae742f3ef,4618,2-s2.0-85069744310,25
6752b90e318086eec1e65226,4611,2-s2.0-85075060368,3
6752b90e785a5b7ed6cc0484,4619,2-s2.0-85067520912,12
6752b90eb8b06b06c2119021,4620,2-s2.0-85073208447,3
6752b90e01d5b4ad1e91938d,4616,2-s2.0-85060748827,39
6752b90e761fb4b037e3edab,4621,2-s2.0-85109287034,1
6752b90ed1f0e3ed14a0687c,4614,2-s2.0-85057555958,22
6752b90e1d9d98991691c619,4615,2-s2.0-85061046421,12
6752b90eb26569ed431ff254,4622,2-s2.0-85058432591,18
6752b90f318086eec1e65227,4624,2-s2.0-85065878741,20
6752b90f01d5b4ad1e91938e,4627,2-s2.0-85091696501,1
6752b90d6638396ae742f3f0,4623,2-s2.0-85068672638,0
6752b90f89e9c765a4727723,4630,2-s2.0-85070663484,26
6752b90fb8b06b06c2119022,4626,2-s2.0-85044784363,7
6752b90f785a5b7ed6cc0485,4625,2-s2.0-85072159836,31
6752b90f1d9d98991691c61a,4628,2-s2.0-85073694205,25
6752b910b26569ed431ff255,4630,2-s2.0-85070663484,26
6752b910d1f0e3ed14a0687d,4628,2-s2.0-85073694205,25
6752b910761fb4b037e3edac,4632,2-s2.0-85076981466,2
6752b910b8b06b06c2119023,4635,2-s2.0-85073971486,2
6752b910318086eec1e65228,4633,2-s2.0-85066929952,72
6752b91001d5b4ad1e91938f,4634,2-s2.0-85060147843,24
6752b91089e9c765a4727724,4637,2-s2.0-85065635944,28
6752b910785a5b7ed6cc0486,4636,2-s2.0-85078018843,5
6752b9101d9d98991691c61b,4638,2-s2.0-85065096612,0
6752b911d1f0e3ed14a0687e,4642,2-s2.0-85072950069,15
6752b911761fb4b037e3edad,4640,2-s2.0-85072180754,9
6752b911b8b06b06c2119024,4643,2-s2.0-85075271437,0
6752b91101d5b4ad1e919390,4645,2-s2.0-85071327120,37
6752b911b26569ed431ff256,4641,2-s2.0-85061282315,27
6752b91189e9c765a4727725,4646,2-s2.0-85065520574,5
6752b911785a5b7ed6cc0487,4647,2-s2.0-85066021448,1
6752b911318086eec1e65229,4644,2-s2.0-85073978446,14
6752b90f6638396ae742f3f1,4639,2-s2.0-85063272290,67
6752b9111d9d98991691c61c,4648,2-s2.0-85063688788,9
6752b912d1f0e3ed14a0687f,4649,2-s2.0-85083276372,16
6752b912761fb4b037e3edae,4650,2-s2.0-85069745031,76
6752b91289e9c765a4727726,4655,2-s2.0-85066493929,6
6752b912785a5b7ed6cc0488,4654,2-s2.0-85069431051,7
6752b912b8b06b06c2119025,4651,2-s2.0-85073835730,4
6752b9106638396ae742f3f2,4657,2-s2.0-85065070280,1
6752b912b26569ed431ff258,4659,2-s2.0-85074228749,4
6752b9121d9d98991691c61d,4658,2-s2.0-85078255993,0
6752b91201d5b4ad1e919392,4660,2-s2.0-85057150050,28
6752b913d1f0e3ed14a06880,4661,2-s2.0-85076190884,1
6752b913318086eec1e6522a,4656,2-s2.0-85064311597,73
6752b91389e9c765a4727727,4663,2-s2.0-85075616369,9
6752b913785a5b7ed6cc0489,4664,2-s2.0-85067231564,84
6752b913b8b06b06c2119026,4666,2-s2.0-85077820406,0
6752b913b26569ed431ff259,4667,2-s2.0-85065571028,13
6752b9116638396ae742f3f3,4665,2-s2.0-85062611941,5
6752b91301d5b4ad1e919393,4668,2-s2.0-85117559012,0
6752b9131d9d98991691c61e,4669,2-s2.0-85067024027,2
6752b913761fb4b037e3edaf,4662,2-s2.0-85074352439,9
6752b913d1f0e3ed14a06881,4670,2-s2.0-85069807751,23
6752b91489e9c765a4727728,4672,2-s2.0-85075935472,0
6752b914b26569ed431ff25a,4675,2-s2.0-85072057666,248
6752b91401d5b4ad1e919394,4677,2-s2.0-85073334860,11
6752b914318086eec1e6522c,4680,2-s2.0-85067890305,0
6752b914761fb4b037e3edb0,4679,2-s2.0-85054833238,102
6752b9141d9d98991691c61f,4678,2-s2.0-85069730951,7
6752b914b8b06b06c2119028,4681,2-s2.0-85070294206,1
6752b9126638396ae742f3f4,4676,2-s2.0-85065405857,0
6752b914d1f0e3ed14a06882,4681,2-s2.0-85070294206,1
6752b91501d5b4ad1e919395,4686,2-s2.0-85071587043,7
6752b915b8b06b06c2119029,4691,2-s2.0-85067852016,11
6752b915318086eec1e6522d,4687,2-s2.0-85062777627,2
6752b915761fb4b037e3edb1,4690,2-s2.0-85065792212,12
6752b9151d9d98991691c620,4688,2-s2.0-85076066187,23
6752b915785a5b7ed6cc048c,4689,2-s2.0-85073377938,14
6752b915d1f0e3ed14a06883,4693,2-s2.0-85069794996,7
6752b91589e9c765a472772a,4695,2-s2.0-85066506007,8
6752b915b26569ed431ff25c,4692,2-s2.0-85064087350,19
6752b916b8b06b06c211902a,4697,2-s2.0-85077959855,10
6752b916318086eec1e6522e,4698,2-s2.0-85076346078,73
6752b916761fb4b037e3edb2,4699,2-s2.0-85078828683,1
6752b91601d5b4ad1e919396,4696,2-s2.0-85060207023,0
6752b9161d9d98991691c621,4700,2-s2.0-85059535512,3
6752b916d1f0e3ed14a06884,4703,2-s2.0-85066617072,9
6752b916b26569ed431ff25d,4702,2-s2.0-85073767673,4
6752b916785a5b7ed6cc048d,4701,2-s2.0-85021899740,36
6752b91689e9c765a472772b,4704,2-s2.0-85085858330,17
6752b917b8b06b06c211902b,4706,2-s2.0-85077066090,1
6752b9171d9d98991691c622,4710,2-s2.0-85074957444,45
6752b917761fb4b037e3edb3,4708,2-s2.0-85071900427,9
6752b917b26569ed431ff25e,4712,2-s2.0-85078697310,194
6752b91701d5b4ad1e919397,4707,2-s2.0-85063193222,2
6752b917d1f0e3ed14a06885,4711,2-s2.0-85019690175,23
6752b917318086eec1e6522f,4709,2-s2.0-85072872902,16
6752b917785a5b7ed6cc048e,4713,2-s2.0-85058859158,15
6752b91789e9c765a472772c,4714,2-s2.0-85037613596,35
6752b9181d9d98991691c623,4718,2-s2.0-85069429759,80
6752b918761fb4b037e3edb4,4720,2-s2.0-85061985306,9
6752b918b26569ed431ff25f,4717,2-s2.0-85085862165,4
6752b91801d5b4ad1e919398,4719,2-s2.0-85077069547,8
6752b918785a5b7ed6cc048f,4723,2-s2.0-85077438823,72
6752b918d1f0e3ed14a06886,4721,2-s2.0-85071870242,36
6752b918318086eec1e65230,4721,2-s2.0-85071870242,36
6752b9166638396ae742f3f8,4725,2-s2.0-85057584822,28
6752b91889e9c765a472772d,4724,2-s2.0-85066336496,53
6752b919b26569ed431ff260,4728,2-s2.0-85067797503,52
6752b919761fb4b037e3edb5,4729,2-s2.0-85065794440,2
6752b9191d9d98991691c624,4727,2-s2.0-85073360213,1
6752b919785a5b7ed6cc0490,4731,2-s2.0-85069744860,2
6752b919b8b06b06c211902e,4732,2-s2.0-85061479711,12
6752b91989e9c765a472772e,4735,2-s2.0-85077773182,16
6752b919318086eec1e65231,4733,2-s2.0-85066801011,4
6752b9176638396ae742f3f9,4736,2-s2.0-85076404234,0
6752b91901d5b4ad1e919399,4730,2-s2.0-85064056375,50
6752b91ab26569ed431ff261,4737,2-s2.0-85075926519,0
6752b91a1d9d98991691c625,4739,2-s2.0-85064220931,2
6752b91a761fb4b037e3edb6,4738,2-s2.0-85080903381,6
6752b91a785a5b7ed6cc0491,4740,2-s2.0-85074134520,59
6752b91ab8b06b06c211902f,4741,2-s2.0-85065407091,21
6752b91a318086eec1e65232,4743,2-s2.0-85063357597,47
6752b91ad1f0e3ed14a06888,4742,2-s2.0-85073363722,2
6752b9186638396ae742f3fa,4745,2-s2.0-85054874307,36
6752b91a89e9c765a472772f,4743,2-s2.0-85063357597,47
6752b91b761fb4b037e3edb7,4749,2-s2.0-85059943613,2
6752b91bb8b06b06c2119030,4750,2-s2.0-85071579584,3
6752b91b318086eec1e65233,4751,2-s2.0-85073503900,11
6752b91bd1f0e3ed14a06889,4753,2-s2.0-85084303630,2
6752b91b89e9c765a4727730,4756,2-s2.0-85076169846,0
6752b91b01d5b4ad1e91939b,4754,2-s2.0-85074233153,30
6752b91b785a5b7ed6cc0492,4752,2-s2.0-85065057942,0
6752b91bb26569ed431ff263,4757,2-s2.0-85074354686,22
6752b9196638396ae742f3fb,4754,2-s2.0-85074233153,30
6752b91c761fb4b037e3edb8,4759,2-s2.0-85075395350,2
6752b91cb8b06b06c2119031,4760,2-s2.0-85077820495,0
6752b91cd1f0e3ed14a0688a,4763,2-s2.0-85074871509,5
6752b91c01d5b4ad1e91939c,4762,2-s2.0-85062453413,5
6752b91cb26569ed431ff264,4763,2-s2.0-85074871509,5
6752b91c89e9c765a4727731,4764,2-s2.0-85064654196,19
6752b91c785a5b7ed6cc0493,4766,2-s2.0-85062713411,16
6752b91a6638396ae742f3fc,4767,2-s2.0-85071649908,5
6752b91c318086eec1e65234,4761,2-s2.0-85062611662,45
6752b91dd1f0e3ed14a0688b,4772,2-s2.0-85075113874,20
6752b91d01d5b4ad1e91939d,4771,2-s2.0-85083282600,9
6752b91db26569ed431ff265,4773,2-s2.0-85074145475,5
6752b91d785a5b7ed6cc0494,4775,2-s2.0-85065957693,3
6752b91d89e9c765a4727732,4774,2-s2.0-85059627801,26
6752b91b6638396ae742f3fd,4776,2-s2.0-85069434452,32
6752b91d318086eec1e65235,4779,2-s2.0-85066482709,18
6752b91e1d9d98991691c629,4777,2-s2.0-85066467294,8
6752b91eb8b06b06c2119033,4778,2-s2.0-85063392269,48
6752b91eb26569ed431ff266,4783,2-s2.0-85065088865,11
6752b91ed1f0e3ed14a0688c,4782,2-s2.0-85078032220,0
6752b91e761fb4b037e3edbb,4785,2-s2.0-85063283000,6
6752b91e89e9c765a4727733,4784,2-s2.0-85067005434,1
6752b91e785a5b7ed6cc0495,4786,2-s2.0-85072179938,1
6752b91e1d9d98991691c62a,4790,2-s2.0-85073986591,7
6752b91eb8b06b06c2119034,4791,2-s2.0-85069710973,3
6752b91e01d5b4ad1e91939f,4789,2-s2.0-85075257897,0
6752b91d6638396ae742f3fe,4787,2-s2.0-85060438181,117
6752b91fd1f0e3ed14a0688d,4793,2-s2.0-85073223644,0
6752b91fb8b06b06c2119035,4798,2-s2.0-85044751585,0
6752b91f785a5b7ed6cc0496,4796,2-s2.0-85068638221,3
6752b91fb26569ed431ff268,4799,2-s2.0-85079670148,6
6752b91f89e9c765a4727734,4795,2-s2.0-85058413377,14
6752b91f761fb4b037e3edbc,4794,2-s2.0-85133592389,5
6752b91f318086eec1e65237,4797,2-s2.0-85066125699,12
6752b91f1d9d98991691c62b,4801,2-s2.0-85093484714,2
6752b91f01d5b4ad1e9193a0,4799,2-s2.0-85079670148,6
6752b920d1f0e3ed14a0688e,4803,2-s2.0-85070183838,4
6752b920b8b06b06c2119036,4804,2-s2.0-85046413784,1
6752b920785a5b7ed6cc0497,4805,2-s2.0-85076999407,10
6752b920761fb4b037e3edbd,4806,2-s2.0-85070441811,47
6752b92001d5b4ad1e9193a1,4810,2-s2.0-85077801415,6
6752b920318086eec1e65238,4808,2-s2.0-85065627608,29
6752b920b26569ed431ff269,4811,2-s2.0-85062639795,2
6752b92089e9c765a4727735,4807,2-s2.0-85062401151,23
6752b9201d9d98991691c62c,4808,2-s2.0-85065627608,29
6752b921d1f0e3ed14a0688f,4813,2-s2.0-85072380302,10
6752b921b8b06b06c2119037,4814,2-s2.0-85075036504,2
6752b921785a5b7ed6cc0498,4815,2-s2.0-85058024341,17
6752b921b26569ed431ff26a,4816,2-s2.0-85079855401,2
6752b92101d5b4ad1e9193a2,4817,2-s2.0-85058181865,5
6752b921761fb4b037e3edbe,4821,2-s2.0-85067344011,18
6752b92189e9c765a4727736,4819,2-s2.0-85060716269,25
6752b921318086eec1e65239,4818,2-s2.0-85061341248,8
6752b9211d9d98991691c62d,4820,2-s2.0-85064239116,6
6752b922d1f0e3ed14a06890,4824,2-s2.0-85073732214,10
6752b922b26569ed431ff26b,4826,2-s2.0-85071923487,88
6752b92201d5b4ad1e9193a3,4827,2-s2.0-85079498459,0
6752b922785a5b7ed6cc0499,4825,2-s2.0-85061294002,3
6752b922761fb4b037e3edbf,4828,2-s2.0-85057063786,27
6752b9206638396ae742f402,4829,2-s2.0-85067536607,9
6752b92289e9c765a4727737,4830,2-s2.0-85062784341,47
6752b9221d9d98991691c62e,4832,2-s2.0-85059492904,8
6752b922318086eec1e6523a,4830,2-s2.0-85062784341,47
6752b923785a5b7ed6cc049a,4837,2-s2.0-85063436532,6
6752b923761fb4b037e3edc0,4838,2-s2.0-85064231257,10
6752b9216638396ae742f403,4839,2-s2.0-85068593358,1
6752b923b8b06b06c211903a,4840,2-s2.0-85064371460,2
6752b923b26569ed431ff26d,4841,2-s2.0-85065797616,41
6752b923318086eec1e6523b,4844,2-s2.0-85075813886,18
6752b9231d9d98991691c62f,4842,2-s2.0-85063749750,13
6752b92301d5b4ad1e9193a5,4844,2-s2.0-85075813886,18
6752b92389e9c765a4727738,4842,2-s2.0-85063749750,13
6752b924761fb4b037e3edc1,4848,2-s2.0-85071011313,0
6752b9226638396ae742f404,4849,2-s2.0-85071857556,16
6752b924318086eec1e6523c,4852,2-s2.0-85053307043,186
6752b92401d5b4ad1e9193a6,4853,2-s2.0-85070274255,6
6752b924b26569ed431ff26e,4851,2-s2.0-85061737002,46
6752b924d1f0e3ed14a06893,4850,2-s2.0-85116240570,0
6752b9241d9d98991691c630,4854,2-s2.0-85067284136,3
6752b92489e9c765a4727739,4855,2-s2.0-85068905843,12
6752b924b8b06b06c211903b,4857,2-s2.0-85077852408,6
6752b925761fb4b037e3edc2,4858,2-s2.0-85064441106,9
6752b925318086eec1e6523d,4859,2-s2.0-85048763030,24
6752b92501d5b4ad1e9193a7,4860,2-s2.0-85050493037,21
6752b9251d9d98991691c631,4862,2-s2.0-85065823039,17
6752b925785a5b7ed6cc049d,4861,2-s2.0-85065424126,8
6752b925b26569ed431ff26f,4865,2-s2.0-85072650983,0
6752b925b8b06b06c211903c,4866,2-s2.0-85076090578,3
6752b92589e9c765a472773a,4864,2-s2.0-85074189829,4
6752b925d1f0e3ed14a06894,4862,2-s2.0-85065823039,17
6752b926761fb4b037e3edc3,4868,2-s2.0-85093660739,2
6752b92601d5b4ad1e9193a8,4870,2-s2.0-85058022024,22
6752b926318086eec1e6523e,4869,2-s2.0-85060891652,10
6752b926785a5b7ed6cc049e,4872,2-s2.0-85060775236,10
6752b9261d9d98991691c632,4874,2-s2.0-85065888561,0
6752b926b26569ed431ff270,4871,2-s2.0-85071830222,15
6752b926b8b06b06c211903d,4872,2-s2.0-85060775236,10
6752b926d1f0e3ed14a06895,4875,2-s2.0-85054367105,5
6752b9246638396ae742f406,4877,2-s2.0-85134035104,1
6752b927761fb4b037e3edc4,4878,2-s2.0-85070732380,0
6752b92701d5b4ad1e9193a9,4880,2-s2.0-85061267681,4
6752b927318086eec1e6523f,4879,2-s2.0-85075204167,1
6752b9271d9d98991691c633,4882,2-s2.0-85078017389,7
6752b927785a5b7ed6cc049f,4881,2-s2.0-85068184061,44
6752b927b26569ed431ff271,4885,2-s2.0-85070232264,4
6752b92789e9c765a472773c,4886,2-s2.0-85074885417,3
6752b928b8b06b06c211903e,4883,2-s2.0-85064394773,96
6752b928761fb4b037e3edc5,4888,2-s2.0-85082516789,0
6752b928d1f0e3ed14a06896,4883,2-s2.0-85064394773,96
6752b928785a5b7ed6cc04a0,4890,2-s2.0-85066395588,10
6752b9281d9d98991691c634,4891,2-s2.0-85096713258,4
6752b928318086eec1e65240,4892,2-s2.0-85064183454,84
6752b928b26569ed431ff272,4893,2-s2.0-85059585447,1
6752b92889e9c765a472773d,4895,2-s2.0-85071173852,11
6752b9266638396ae742f408,4894,2-s2.0-85061249305,35
6752b92801d5b4ad1e9193ab,4896,2-s2.0-85065400082,27
6752b928b8b06b06c211903f,4897,2-s2.0-85067209635,24
6752b929785a5b7ed6cc04a1,4903,2-s2.0-85072761516,12
6752b929318086eec1e65241,4901,2-s2.0-85072155713,4
6752b9291d9d98991691c635,4900,2-s2.0-85072195759,12
6752b92989e9c765a472773e,4904,2-s2.0-85087289984,3
6752b92901d5b4ad1e9193ac,4905,2-s2.0-85067022920,19
6752b929b8b06b06c2119040,4906,2-s2.0-85064480879,6
6752b9276638396ae742f409,4907,2-s2.0-85057772904,10
6752b929b26569ed431ff273,4902,2-s2.0-85062644157,66
6752b92a318086eec1e65242,4911,2-s2.0-85067807649,0
6752b92ab8b06b06c2119041,4915,2-s2.0-85071655007,56
6752b92a01d5b4ad1e9193ad,4913,2-s2.0-85079119941,6
6752b92ad1f0e3ed14a06899,4916,2-s2.0-85064889205,5
6752b92a89e9c765a472773f,4912,2-s2.0-85061964206,18
6752b92ab26569ed431ff274,4917,2-s2.0-85063612029,8
6752b92a1d9d98991691c636,4910,2-s2.0-85066261684,18
6752b9286638396ae742f40a,4918,2-s2.0-85078139291,2
6752b92a761fb4b037e3edc7,4908,2-s2.0-85068779831,58
6752b92a785a5b7ed6cc04a2,4914,2-s2.0-85064398210,59
6752b92bb8b06b06c2119042,4920,2-s2.0-85070836015,2
6752b92bd1f0e3ed14a0689a,4922,2-s2.0-85038024373,7
6752b92b318086eec1e65243,4919,2-s2.0-85060612458,12
6752b92b01d5b4ad1e9193ae,4921,2-s2.0-85074765849,4
6752b92bb26569ed431ff275,4924,2-s2.0-85076512113,12
6752b92b89e9c765a4727740,4923,2-s2.0-85074543605,0
6752b92b1d9d98991691c637,4925,2-s2.0-85073610428,8
6752b9296638396ae742f40b,4926,2-s2.0-85063432098,16
6752b92b785a5b7ed6cc04a3,4927,2-s2.0-85067259818,9
6752b92cb26569ed431ff276,4933,2-s2.0-85084632494,12
6752b92c01d5b4ad1e9193af,4931,2-s2.0-85065779745,1
6752b92cd1f0e3ed14a0689b,4930,2-s2.0-85057621821,24
6752b92c318086eec1e65244,4932,2-s2.0-85068122411,13
6752b92c1d9d98991691c638,4935,2-s2.0-85073703491,16
6752b92c785a5b7ed6cc04a4,4938,2-s2.0-85054342718,16
6752b92a6638396ae742f40c,4937,2-s2.0-85079846505,0
6752b92c761fb4b037e3edc9,4936,2-s2.0-85076735148,8
6752b92d89e9c765a4727741,4934,2-s2.0-85076849567,44
6752b92dd1f0e3ed14a0689c,4941,2-s2.0-85071337789,21
6752b92d318086eec1e65245,4942,2-s2.0-85077320995,33
6752b92db8b06b06c2119044,4943,2-s2.0-85069631731,15
6752b92d761fb4b037e3edca,4945,2-s2.0-85051071312,4
6752b92d1d9d98991691c639,4944,2-s2.0-85067853943,3
6752b92db26569ed431ff278,4946,2-s2.0-85103076539,11
6752b92b6638396ae742f40d,4947,2-s2.0-85070067749,2
6752b92d785a5b7ed6cc04a5,4949,2-s2.0-85075343986,11
6752b92d01d5b4ad1e9193b1,4948,2-s2.0-85077035528,4
6752b92ed1f0e3ed14a0689d,4951,2-s2.0-85059552033,26
6752b92e318086eec1e65246,4951,2-s2.0-85059552033,26
6752b92eb8b06b06c2119045,4953,2-s2.0-85067811443,3
6752b92eb26569ed431ff279,4955,2-s2.0-85070975532,2
6752b92e89e9c765a4727743,4956,2-s2.0-85067672334,1
6752b92e761fb4b037e3edcb,4959,2-s2.0-85075330748,28
6752b92e1d9d98991691c63a,4954,2-s2.0-85074242903,31
6752b92e01d5b4ad1e9193b2,4958,2-s2.0-85077395426,20
6752b92f785a5b7ed6cc04a6,4957,2-s2.0-85061892798,27
6752b92f318086eec1e65247,4962,2-s2.0-85078267009,0
6752b92fd1f0e3ed14a0689e,4961,2-s2.0-85067413691,28
6752b92fb26569ed431ff27a,4963,2-s2.0-85073287936,90
6752b92fb8b06b06c2119046,4964,2-s2.0-85071672927,2
6752b92d6638396ae742f40f,4965,2-s2.0-85069699539,58
6752b92f89e9c765a4727744,4966,2-s2.0-85083946642,1
6752b92f761fb4b037e3edcc,4968,2-s2.0-85067212514,13
6752b92f1d9d98991691c63b,4967,2-s2.0-85055395763,0
6752b92f01d5b4ad1e9193b3,4969,2-s2.0-85147473439,7
6752b930785a5b7ed6cc04a7,4972,2-s2.0-85065079526,8
6752b930b8b06b06c2119047,4974,2-s2.0-85067540847,35
6752b930b26569ed431ff27b,4973,2-s2.0-85060943807,7
6752b92e6638396ae742f410,4975,2-s2.0-85074667265,11
6752b93089e9c765a4727745,4976,2-s2.0-85073948478,34
6752b93001d5b4ad1e9193b4,4979,2-s2.0-85063060643,0
6752b930761fb4b037e3edcd,4977,2-s2.0-85069974967,20
6752b9301d9d98991691c63c,4978,2-s2.0-85077817274,0
6752b931318086eec1e65249,4980,2-s2.0-85065507001,10
6752b93101d5b4ad1e9193b5,4987,2-s2.0-85085472212,17
6752b93189e9c765a4727746,4985,2-s2.0-85063615771,13
6752b931761fb4b037e3edce,4988,2-s2.0-85065861114,1
6752b92f6638396ae742f411,4986,2-s2.0-85056163899,5
6752b931b8b06b06c2119049,4990,2-s2.0-85079452584,0
6752b931b26569ed431ff27d,4992,2-s2.0-85069908392,4
6752b9311d9d98991691c63d,4991,2-s2.0-85081682164,0
6752b931d1f0e3ed14a068a1,4989,2-s2.0-85071435295,3
6752b931318086eec1e6524a,4993,2-s2.0-85055912001,78
6752b93201d5b4ad1e9193b6,4995,2-s2.0-85064000888,20
6752b93289e9c765a4727747,4996,2-s2.0-85072010649,0
6752b932b8b06b06c211904a,4998,2-s2.0-85061275882,20
6752b932761fb4b037e3edcf,4997,2-s2.0-85064522654,0
6752b932b26569ed431ff27e,5000,2-s2.0-85057310610,6
6752b9306638396ae742f412,4998,2-s2.0-85061275882,20
6752b932785a5b7ed6cc04aa,5001,2-s2.0-85072674103,23
6752b933d1f0e3ed14a068a2,5003,2-s2.0-85068611788,6
6752b9331d9d98991691c63e,5004,2-s2.0-85077249848,0
6752b93389e9c765a4727748,5006,2-s2.0-85070208414,28
6752b933b26569ed431ff27f,5009,2-s2.0-85070831943,2
6752b933761fb4b037e3edd0,5008,2-s2.0-85073117460,131
6752b933785a5b7ed6cc04ab,5011,2-s2.0-85021627517,9
6752b9316638396ae742f413,5010,2-s2.0-85045765941,63
6752b933318086eec1e6524c,5012,2-s2.0-85062474773,90
6752b93301d5b4ad1e9193b8,5013,2-s2.0-85061485252,27
6752b934d1f0e3ed14a068a3,5014,2-s2.0-85074718229,18
6752b9341d9d98991691c63f,5014,2-s2.0-85074718229,18
6752b934b26569ed431ff280,5017,2-s2.0-85073625215,44
6752b934761fb4b037e3edd1,5018,2-s2.0-85065043359,24
6752b93401d5b4ad1e9193b9,5022,2-s2.0-85073259336,2
6752b934785a5b7ed6cc04ac,5019,2-s2.0-85064569340,0
6752b93489e9c765a4727749,5016,2-s2.0-85060779863,63
6752b934318086eec1e6524d,5020,2-s2.0-85073102386,29
6752b934b8b06b06c211904c,5023,2-s2.0-85065924078,28
6752b9326638396ae742f414,5020,2-s2.0-85073102386,29
6752b934d1f0e3ed14a068a4,5024,2-s2.0-85063280998,58
6752b935761fb4b037e3edd2,5027,2-s2.0-85069293544,13
6752b93501d5b4ad1e9193ba,5028,2-s2.0-85062528852,44
6752b935785a5b7ed6cc04ad,5029,2-s2.0-85165214033,0
6752b93589e9c765a472774a,5030,2-s2.0-85062904772,12
6752b9336638396ae742f415,5033,2-s2.0-85076229169,2
6752b935b26569ed431ff282,5035,2-s2.0-85055718889,17
6752b935d1f0e3ed14a068a5,5034,2-s2.0-85070887862,103
6752b936b8b06b06c211904d,5031,2-s2.0-85073008960,36
6752b936761fb4b037e3edd3,5037,2-s2.0-85059905088,9
6752b936318086eec1e6524e,5031,2-s2.0-85073008960,36
6752b936785a5b7ed6cc04ae,5039,2-s2.0-85059071037,0
6752b93601d5b4ad1e9193bb,5038,2-s2.0-85065074990,10
6752b936b26569ed431ff283,5040,2-s2.0-85065326785,2
6752b9346638396ae742f416,5043,2-s2.0-85066625830,2
6752b936d1f0e3ed14a068a6,5044,2-s2.0-85072810668,0
6752b93689e9c765a472774b,5041,2-s2.0-85073330994,45
6752b9361d9d98991691c642,5042,2-s2.0-85062224724,0
6752b937b8b06b06c211904e,5045,2-s2.0-85052368654,16
6752b937b26569ed431ff284,5050,2-s2.0-85057539983,42
6752b937785a5b7ed6cc04af,5048,2-s2.0-85070840281,12
6752b93701d5b4ad1e9193bc,5049,2-s2.0-85068498995,2
6752b9356638396ae742f417,5051,2-s2.0-85060235820,39
6752b937318086eec1e6524f,5047,2-s2.0-85072048011,2
6752b9371d9d98991691c643,5054,2-s2.0-85068002153,0
6752b937b8b06b06c211904f,5055,2-s2.0-85105802358,5
6752b93889e9c765a472774c,5053,2-s2.0-85073463109,1
6752b938d1f0e3ed14a068a7,5052,2-s2.0-85084333484,6
6752b938318086eec1e65250,5061,2-s2.0-85062235082,1
6752b93801d5b4ad1e9193bd,5059,2-s2.0-85072370780,4
6752b9366638396ae742f418,5060,2-s2.0-85075960356,40
6752b938b8b06b06c2119050,5063,2-s2.0-85065437003,42
6752b9381d9d98991691c644,5062,2-s2.0-85072717016,49
6752b938b26569ed431ff286,5065,2-s2.0-85075066218,22
6752b938761fb4b037e3edd6,5064,2-s2.0-85070715450,21
