_id,funding_agency_name,Country
6752aa52f70a6504336c1a85,Office of the Permanent Secretary,Thailand
6752aa53f70a6504336c1a86,Program for Innovative Research Team in University,China
6752aa53f70a6504336c1a87,Research and Researcher for Industry,Thailand
6752aa54f70a6504336c1a88,OmiKU,None
6752aa57f70a6504336c1a89,Sigur?ur Sveinn J?nsson,None
6752aa58f70a6504336c1a8a,Andrea Takeda,None
6752aa58f70a6504336c1a8b,Katie Webster,None
6752aa59f70a6504336c1a8c,MVTS,None
6752aa5af70a6504336c1a8d,UNESCO-Amba,France
6752aa5af70a6504336c1a8e,UNESCO-Amba/MVTS,France
6752aa5cf70a6504336c1a8f,Vladimir Blagoderov,None
6752aa5df70a6504336c1a90,Center of Excellence for Emerging and Re-emerging Infectious Diseases in Animals,Thailand
6752aa5ef70a6504336c1a91,CAT-REAC,Thailand
6752aa5ef70a6504336c1a92,David W. Johnson,None
6752aa5ff70a6504336c1a93,"Angiocrine Bioscience, Inc.",United States
6752aa60f70a6504336c1a94,SEARCH,None
6752aa61f70a6504336c1a95,"Department of Chemical Engineering, Faculty of Engineering",None
6752aa61f70a6504336c1a96,"RE Power Service Co.,Ltd.",Thailand
6752aa62f70a6504336c1a97,"Biomass Center, Physical Resources Management",Thailand
6752aa62f70a6504336c1a98,Foundation for Environmental Education for Sustainable Development,Thailand
6752aa63f70a6504336c1a99,ASEAN-European Academic University Network,None
6752aa64f70a6504336c1a9a,Center of Excellence for Pediatric Infectious Diseases and Vaccines,Thailand
6752aa65f70a6504336c1a9b,Aqua and Soil Environmental Laboratory,Thailand
6752aa66f70a6504336c1a9c,Center of Excellence for Marine Biotechnology,Thailand
6752aa67f70a6504336c1a9d,Department of Civil and Environmental Engineering,None
6752aa68f70a6504336c1a9e,CUEIDAs,None
6752aa68f70a6504336c1a9f,Center of Excellence for Emerging and Re‐emerging Infectious Diseases in Animals,Thailand
6752aa69f70a6504336c1aa0,Offshore Gas Transmission Pipeline,Thailand
6752aa6af70a6504336c1aa1,European Union’s Horizon 2020 Research and Innovation Program,European Union
6752aa6af70a6504336c1aa2,OrgEnergy Excellence Network,Germany
6752aa6bf70a6504336c1aa3,Department of Marine Science and Environ-ment,None
6752aa6cf70a6504336c1aa4,Faculty of Science and Fisheries Technology,Thailand
6752aa6ef70a6504336c1aa5,Mercosur,Argentina
6752aa6ff70a6504336c1aa6,Well Maintenance Co. Ltd.,Thailand
6752aa70f70a6504336c1aa7,CI Hsieh,None.
6752aa74f70a6504336c1aa8,NTUCC,Singapore
6752aa75f70a6504336c1aa9,Medical Oncology Unit,None
6752aa75f70a6504336c1aaa,Maria Lourenço,None
6752aa76f70a6504336c1aab,Tadeja Hernja Rumpf,None
6752aa77f70a6504336c1aac,Andrew Liston,None
6752aa77f70a6504336c1aad,CNIM,France
6752aa78f70a6504336c1aae,Kathryn Riddington,None
6752aa79f70a6504336c1aaf,SDEI,None
6752aa7af70a6504336c1ab0,Nitra Nuengchamnong,Thailand
6752aa7af70a6504336c1ab1,Pajaree Songsungsan,Thailand
6752aa7bf70a6504336c1ab2,Satanat Kitsiranuwat,Thailand
6752aa7cf70a6504336c1ab3,Sapthip Co. Ltd,Thailand
6752aa7cf70a6504336c1ab4,Sustainable Petroleum and Petrochemicals Research Unit,Thailand
6752aa7ef70a6504336c1ab5,Fatty Liver Unit,None
6752aa7ff70a6504336c1ab6,Astute Medical and Cytosorbents,United States
6752aa7ff70a6504336c1ab7,Potrero Medical Inc.,United States
6752aa80f70a6504336c1ab8,Radiopharma,Thailand
6752aa81f70a6504336c1ab9,Satellite Health Care,United States
6752aa82f70a6504336c1aba,bioMérieux and Ortho Clinical diagnostics,France
6752aa82f70a6504336c1abb,Department of Diagnostic and Interventional Radiology,None
6752aa83f70a6504336c1abc,Microbial Technology for Marine Pollution Treatment Research Unit,Thailand
6752aa84f70a6504336c1abd,Pennapa Boonjing,None
6752aa85f70a6504336c1abe,Center for Artificial Intelligence,None
6752aa86f70a6504336c1abf,Division of Plant Physiology & Biochemistry,None
6752aa87f70a6504336c1ac0,IIHR,United States
6752aa87f70a6504336c1ac1,ALP-PARC,None
6752aa88f70a6504336c1ac2,KDIGO,United States
6752aa89f70a6504336c1ac3,CONNECT,None
6752aa8af70a6504336c1ac4,Michael Taynnan Barros,None
6752aa8bf70a6504336c1ac5,Research Centre for Future Networks and Communications,United Arab Emirates
6752aa8bf70a6504336c1ac6,Sasitharan Balasubramaniam,None
6752aa8cf70a6504336c1ac7,shells,None
6752aa8df70a6504336c1ac8,Center of Excellence for Antibody Research,Thailand
6752aa8df70a6504336c1ac9,ZMNH AIMS,Germany
6752aa8ef70a6504336c1aca,"Department of Chemical Engineering, Faculty of Engineering and Industrial Technology",Thailand
6752aa8ff70a6504336c1acb,Art-Ong Pradatsundarasar,Thailand
6752aa90f70a6504336c1acc,Loïc Costeur,None
6752aa90f70a6504336c1acd,Michael Hiermeier,None
6752aa91f70a6504336c1ace,Noppadon Kitana,None
6752aa92f70a6504336c1acf,THNHM,None
6752aa93f70a6504336c1ad0,Tham Wiman Nakin,None
6752aa94f70a6504336c1ad1,Wachara Sanguansombat,Thailand
6752aa95f70a6504336c1ad2,ZSM,Germany
6752aa95f70a6504336c1ad3,NON-ASEAN,None
6752aa97f70a6504336c1ad4,Early Nutrition eAcademy Southeast Asia,Thailand
6752aa97f70a6504336c1ad5,Erasmus Plus Programme Capacity Building,European Union
6752aa98f70a6504336c1ad6,Saw John Bright,None
6752aa98f70a6504336c1ad7,CU-Collar,Thailand
6752aa99f70a6504336c1ad8,NMR Laboratory,None
6752aa9af70a6504336c1ad9,Chula Soft Cadaver Surgical Training Center,Thailand
6752aa9af70a6504336c1ada,Cognitive Science and Innovation Research Unit,Thailand
6752aa9bf70a6504336c1adb,MSMC,United States
6752aa9cf70a6504336c1adc,ANR-09-BLAN-0238-02-EVAH,France
6752aa9df70a6504336c1add,Drug and Health Products Innovation Promotion Center,Thailand
6752aa9df70a6504336c1ade,Industry Division,None
6752aa9ef70a6504336c1adf,Her Royal Highness Princess Maha Chakri Sirindhon,Thailand
6752aa9ff70a6504336c1ae0,"Sugar Industries for Sustainable Management, Center of Excellence on Hazardous Substance Management",Thailand
6752aaa0f70a6504336c1ae1,Biorefinery Cluster,Thailand
6752aaa1f70a6504336c1ae2,Fostering the Next Generation of Global Leaders in Research,None
6752aaa2f70a6504336c1ae3,Asean University Network/Southeast,Thailand
6752aaa3f70a6504336c1ae4,"Department of Industrial Chemistry, Faculty of Applied Science",None
6752aaa4f70a6504336c1ae5,Reservoir Simulation Laboratory of Department of Petroleum Engineering,Thailand
6752aaa4f70a6504336c1ae6,Faculty of Dentistry Research Donation Fund,Thailand
6752aaa5f70a6504336c1ae7,Faculty of Administration and Management,Thailand
6752aaa6f70a6504336c1ae8,Center for Excellence in Clinical Virology,Thailand
6752aaa7f70a6504336c1ae9,"Center for the Evaluation of Vaccination, Vaccine & Infectious Disease Institute",Belgium
6752aaa8f70a6504336c1aea,Faculty of Medicine and Health Sciences,None
6752aaa9f70a6504336c1aeb,TiME,None
6752aaa9f70a6504336c1aec,WALCOM 2020,Thailand
6752aaaaf70a6504336c1aed,King Bhumibhol Adulyadej,Thailand
6752aaabf70a6504336c1aee,Khanittha Yimsangyad,None
6752aaabf70a6504336c1aef,Sasipha Tachaboon,None
6752aaacf70a6504336c1af0,Development and Promotion of Science and Technology Talents project,Thailand
6752aaadf70a6504336c1af1,Department of Biology,None
6752aaaef70a6504336c1af2,Fish Biology and Aquatic Health Assessment Laboratory,None
6752aaaff70a6504336c1af3,meet,None
6752aaaff70a6504336c1af4,Rat-chadaphisek-somphot Endowment Fund,Thailand
6752aab0f70a6504336c1af5,Postgraduate Education and Research Development Office,Thailand
6752aab1f70a6504336c1af6,Manit Klawtanong,Thailand
6752aab2f70a6504336c1af7,Center of Excellence for Emerging and Reemerging Infectious Diseases in Animals,Thailand
6752aab3f70a6504336c1af8,Ms Sara Woldehanna,None
6752aab3f70a6504336c1af9,Research Chal-lenge Trust,New Zealand
6752aab4f70a6504336c1afa,Circles of Knowledge Club,Thailand
6752aab5f70a6504336c1afb,Medical Research Center,None
6752aab6f70a6504336c1afc,Genome Institute,Thailand
6752aab6f70a6504336c1afd,Veterinary Research Fund,Thailand
6752aab7f70a6504336c1afe,Chemical Co. Ltd.,None
6752aab8f70a6504336c1aff,Biomedical Science Institute Industry Alignment Fund,Singapore
6752aab9f70a6504336c1b00,Food Structure Engineering for Nutrition and Health,None
6752aab9f70a6504336c1b01,IAFPP,None
6752aabaf70a6504336c1b02,Oculis research and development team,Switzerland
6752aabbf70a6504336c1b03,Department of Molecular Tropical Medicine and Genetics,Thailand
6752aabbf70a6504336c1b04,ICTM,Australia
6752aabcf70a6504336c1b05,Nattapon Simanon,None
6752aabdf70a6504336c1b06,APCC,Thailand
6752aabef70a6504336c1b07,Immunological Disorders,None
6752aabef70a6504336c1b08,World Association of Infectious Diseases,None
6752aabff70a6504336c1b09,Ben Adler,None
6752aac0f70a6504336c1b0a,Kiat Ruxrungtham,Thailand
6752aac6f70a6504336c1b0b,Southeast Asia-Europe Join Funding Scheme for Research and Innovation,"The Southeast Asia-Europe Joint Funding Scheme for Research and Innovation is a collaborative effort between countries in Southeast Asia and Europe. However, since you are looking for one specific country and the scheme involves multiple countries from two regions, the answer to its specific location in terms of a single country is not applicable. If I have to choose one country where it is significant, I might incorrectly assign it to just one without proper representation of the others.\n\nFor an exact location based in one country, the answer would be 'None'."
6752aac6f70a6504336c1b0c,Research Institute of Marques de Valdecilla Wenceslao-Lopez-Albo,Spain
6752aac7f70a6504336c1b0d,"Center of Excellence for Petroleum, Petrochemicals and Advanced Materials",Thailand
6752aac8f70a6504336c1b0e,"department of Materials Science and Engineering, Faculty of Engineering and Industrial Technology",Thailand
6752aaccf70a6504336c1b0f,"Procter and Gamble, Sasol",United States
6752aacdf70a6504336c1b10,Center of Excellent for Petrochemical and Advanced Materials,Thailand
6752aacdf70a6504336c1b11,European,None
6752aacff70a6504336c1b12,Veterinary Clinical Stem Cells and Bioengineering Research Unit,Thailand
6752aacff70a6504336c1b13,PSU NR-IRI,Thailand
6752aad0f70a6504336c1b14,PSU NR‐IRI,Thailand
6752aad1f70a6504336c1b15,University of Applied Science,None
6752aad1f70a6504336c1b16,BF Biotech Inc.,Taiwan
6752aad2f70a6504336c1b17,GEST,None
6752aad3f70a6504336c1b18,Harvester Trading Co. LTD,None
6752aad4f70a6504336c1b19,Liver Disease Prevention & Treatment Research Foundation,Taiwan
6752aad4f70a6504336c1b1a,"Office of Research Affairs, Faculty of Medicine",None
6752aad5f70a6504336c1b1b,ACCMS,Japan
6752aad6f70a6504336c1b1c,fundamental technologies for high-eciency energy creation,None
6752aad7f70a6504336c1b1d,fundamental technologies for high-efficiency energy creation,None
6752aad8f70a6504336c1b1e,Ministry of Science’s Scholarship,Thailand
6752aad9f70a6504336c1b1f,Veterinary Clinical Stem Cell and Bioengineering Research Unit,Thailand
6752aadaf70a6504336c1b20,"Labscan Co., Ltd.",Thailand
6752aadbf70a6504336c1b21,"Seafresh Chitosan Lab Co., Ltd.",Thailand
6752aadbf70a6504336c1b22,EMR-LIFE,None
6752aaddf70a6504336c1b23,Apache Cement Company,Myanmar
6752aadef70a6504336c1b24,Environmental Conservation Forest Department,Thailand
6752aadef70a6504336c1b25,National Institute of Animal Health,Thailand
6752aadff70a6504336c1b26,Centre for Research and Development of Medical Diagnostic Laboratories,Thailand
6752aae0f70a6504336c1b27,M Jackson Foundation,United States
6752aae0f70a6504336c1b28,Philosophy and Social Sciences Application Research in Higher Education Institutions,China
6752aae2f70a6504336c1b29,KRIS,Thailand
6752aae3f70a6504336c1b2a,Fish Biology and Aquatic Heath Assessment Laboratory,Thailand
6752aae4f70a6504336c1b2b,SUTDZJU,Singapore
6752aae5f70a6504336c1b2c,Co. Ltd.,None
6752aae5f70a6504336c1b2d,Regional Natural Science Foundation,None
6752aae6f70a6504336c1b2e,Pong Hospital,Thailand
6752aae7f70a6504336c1b2f,Greater Pharma,Thailand
6752aae8f70a6504336c1b30,Nanostructures and Functional Assembly Laboratory,Thailand
6752aae9f70a6504336c1b31,International Research Network on Electroplating Technology,None
6752aae9f70a6504336c1b32,Bernardo Camargo,None
6752aaeaf70a6504336c1b33,Research Institute of Health Science,Thailand
6752aaebf70a6504336c1b34,"Department of Anatomy, Faculty of Medicine",None.
6752aaecf70a6504336c1b35,RISC,Thailand
6752aaecf70a6504336c1b36,"Program Unit for Human Resources & Institutional Development, Research and Innovation – CU",Thailand
6752aaedf70a6504336c1b37,Overseas Research Experience Scholarship for Graduate Student,Thailand
6752aaedf70a6504336c1b38,ICMM-CSIS,United States
6752aaeff70a6504336c1b39,University of Health Science,None
6752aaeff70a6504336c1b3a,RSF-DST,India
6752aaf0f70a6504336c1b3b,"Division of Industrial Engineering Technology, Faculty of Industry and Technology",None
6752aaf0f70a6504336c1b3c,Industrial Production and Testing Service Center,Thailand
6752aaf1f70a6504336c1b3d,Sustainable Infrastructure Research and Development Center,Thailand
6752aaf2f70a6504336c1b3e,European Union's Horizon 2020,European Union
6752aaf3f70a6504336c1b3f,NORTE,None
6752aaf4f70a6504336c1b40,Department of Mechanical Engineering and Materials and Metallurgical Engineering,None
6752aaf4f70a6504336c1b41,SRS,United States
6752aaf5f70a6504336c1b42,Halal Science Center,Thailand
6752aaf6f70a6504336c1b43,Knowledge and Innovation Research Laboratory,Thailand
6752aaf6f70a6504336c1b44,Osteoarthritis and Musculo skeleton Research Unit,Thailand
6752aaf7f70a6504336c1b45,"MG Cordy Gold Co., Ltd.",Thailand
6752aaf8f70a6504336c1b46,Scientific and Technological Instruments Center,Thailand
6752aaf9f70a6504336c1b47,"Department of Physiology, Faculty of Dentistry",None
6752aafaf70a6504336c1b48,Excellent center in Regenerative Dentistry,Thailand
6752aafbf70a6504336c1b49,Genomics and Precision Dentistry Research Unit,Thailand
6752aafcf70a6504336c1b4a,Pacific Rim Green Innovation Hub Project,Thailand
6752aafcf70a6504336c1b4b,Sushanta Mallick,None
6752aafdf70a6504336c1b4c,Ratchdaphiseksomphot Endowment fund and Rachadapisek Sompoch Project,Thailand
6752aafef70a6504336c1b4d,S S Membranes Co. Ltd.,Thailand.
6752aafff70a6504336c1b4e,"S S Membranes Co., Ltd.",Thailand
6752ab00f70a6504336c1b4f,EE-TFRC,Thailand
6752ab01f70a6504336c1b50,Glass Bridge Company Limited,Thailand
6752ab01f70a6504336c1b51,THAILAND,Thailand
6752ab02f70a6504336c1b52,Medical Intensive Care II Unit,None
6752ab03f70a6504336c1b53,Faculty of Food Industry,Thailand
6752ab04f70a6504336c1b54,Advanced Institute of Manufacturing with High-tech Innovations,Taiwan
6752ab05f70a6504336c1b55,Separation Laboratory,None
6752ab05f70a6504336c1b56,Department of Civil Engineering,None
6752ab06f70a6504336c1b57,RCPT,Thailand
6752ab07f70a6504336c1b58,"Joint Research Collaboration between Home Dot Tech Company, Ltd.",Thailand
6752ab07f70a6504336c1b59,OBER,None
6752ab08f70a6504336c1b5a,Baxter and Kwoya Kirin,None
6752ab09f70a6504336c1b5b,Kwoya Kirin,None
6752ab09f70a6504336c1b5c,AMcL,None
6752ab0af70a6504336c1b5d,UICentre for Drug Discovery,United States
6752ab0bf70a6504336c1b5e,Khoon Poom Foundation,Thailand
6752ab0cf70a6504336c1b5f,The Project in Her Royal Highness Princess Ubonratana Rajakanya Siriwatana Bhanawadee,Thailand
6752ab0df70a6504336c1b60,Department of Radiology,None
6752ab0ef70a6504336c1b61,IAD,None
6752ab0ef70a6504336c1b62,Institute of Animal for Scientific Purposes Development,Thailand
6752ab0ff70a6504336c1b63,Mangrove Forest Conservation Center,Thailand
6752ab10f70a6504336c1b64,Mangrove Forest Development Station 7,Thailand
6752ab11f70a6504336c1b65,Scientific and Technological Research Equipment Centre,Thailand
6752ab11f70a6504336c1b66,Thainam Plastic Company,Thailand
6752ab12f70a6504336c1b67,Centre of Excellence on Hazardous Substance Management,Thailand
6752ab12f70a6504336c1b68,DLJQ,None
6752ab13f70a6504336c1b69,INHS,United States
6752ab14f70a6504336c1b6a,UNESCO Japanese Funds-in-Trusts Mubadala Petroleum,United Arab Emirates
6752ab15f70a6504336c1b6b,Hong Kong Association for the Study of Liver Diseases,Hong Kong
6752ab15f70a6504336c1b6c,Hong Kong College of Physicians,Hong Kong
6752ab16f70a6504336c1b6d,National Registry of Diseases Office,Singapore
6752ab16f70a6504336c1b6e,"Department of Medicine, Center of Excellence in Liver Diseases",None
6752ab17f70a6504336c1b6f,"Center of Excellence on Agricultural Biotechnology, Science and Technology Postgraduate Education and Research Development Office",Thailand
6752ab18f70a6504336c1b70,Overcoming Cancer Drug Resistance Research,None
6752ab19f70a6504336c1b71,Innovation Institute,United States
6752ab1cf70a6504336c1b72,Cell-based Drug and Health Products Development Research Unit,Thailand
6752ab1cf70a6504336c1b73,Abbott Diagnostics and Beckmann,United States
6752ab1df70a6504336c1b74,Orbus Neich and Biotronik,Germany
6752ab1ef70a6504336c1b75,CUSRI,Thailand
6752ab1ff70a6504336c1b76,MHPM Co. Ltd.,Thailand
6752ab1ff70a6504336c1b77,Dirección General de Cómputo y de Tecnologías de Información y Comunicación,Mexico
6752ab20f70a6504336c1b78,Posgrado en Ciencias Biológicas,Mexico
6752ab21f70a6504336c1b79,Department of Livestock and Development,Thailand
6752ab21f70a6504336c1b7a,"Program Management Unit for Human Resources & Institutional Development, Research and Innovation - CU",Thailand
6752ab22f70a6504336c1b7b,Institute of Geophysics,None
6752ab23f70a6504336c1b7c,Planetary Physics,None
6752ab24f70a6504336c1b7d,CREID,United Kingdom
6752ab24f70a6504336c1b7e,Hitoshi Ashida,None
6752ab25f70a6504336c1b7f,CAT-REACT,Thailand
6752ab26f70a6504336c1b80,EU Horizon 2020 Marie Sklodowska-Curie Research,European Union
6752ab27f70a6504336c1b81,Dr Surinda Kawichai,Thailand
6752ab28f70a6504336c1b82,DAIDS,United States
6752ab28f70a6504336c1b83,Civil Engineering Department,None
6752ab29f70a6504336c1b84,Narukjaporn Thammajaruk,Thailand
6752ab2af70a6504336c1b85,TU-McMa,Thailand
6752ab2bf70a6504336c1b86,ERC PUT,European Research Council (ERC) is located in Belgium.
6752ab2cf70a6504336c1b87,Aman Trust for Colorectal Cancer Research and Education,None
6752ab2df70a6504336c1b88,Global Alliance,None
6752ab2df70a6504336c1b89,Center of Excellence in Pediatric Infectious Diseases and Vac-cines,Thailand
6752ab2ef70a6504336c1b8a,General Research Fund,Hong Kong
6752ab2ff70a6504336c1b8b,Kaewta Tongdonup,None
6752ab30f70a6504336c1b8c,Kanchana Chansung,Thailand
6752ab32f70a6504336c1b8d,Kannika Kosila,None
6752ab33f70a6504336c1b8e,Naritsara Wongtong,None
6752ab33f70a6504336c1b8f,Pongtep Viboonjuntra,None
6752ab34f70a6504336c1b90,MAE,Italy
6752ab35f70a6504336c1b91,Centre of Excellence on Petrochemical and Materials Technology,Thailand
6752ab36f70a6504336c1b92,DMAPRU,None
6752ab37f70a6504336c1b93,"Program Management Unit for Human Resources and Institutional Development, Research and Innovation—CU",Thailand
6752ab38f70a6504336c1b94,Department of Applied Chemistry,None
6752ab38f70a6504336c1b95,"Ministry ofEducation, Culture, Sports",Japan
6752ab39f70a6504336c1b96,Research Center of Excellence in Innovation of Essential Oil,Thailand
6752ab3af70a6504336c1b97,"Program Management Unit for Human Resources & Institutional Development, Research and Innovation",Thailand
6752ab3bf70a6504336c1b98,Dairy Herd Health and Food Safety Funds,United States
6752ab3cf70a6504336c1b99,ACEA Pharma,Thailand
6752ab3cf70a6504336c1b9a,Alpha Biopharma Co. Ltd.,China
6752ab3df70a6504336c1b9b,Amoy Diagnostics Co. Ltd.,China
6752ab3ef70a6504336c1b9c,Aurora Tele-Oncology Ltd.,Thailand
6752ab3ff70a6504336c1b9d,Hengrui Therapeutics Inc.,United States
6752ab40f70a6504336c1b9e,Hutchison Chi-Med,United Kingdom
6752ab41f70a6504336c1b9f,SFJ Pharmaceuticals,United States
6752ab41f70a6504336c1ba0,Shanghai BeBirds Translation & Consulting Co. Ltd.,China
6752ab44f70a6504336c1ba1,C2F Fund,None
6752ab45f70a6504336c1ba2,"Chalong Latex Industry Co., Ltd.",Thailand
6752ab46f70a6504336c1ba3,Interdisciplinary Graduate School of Energy Systems,Thailand
6752ab47f70a6504336c1ba4,Panel Plus Co. Ltd.,Thailand
6752ab48f70a6504336c1ba5,AMON,United States
6752ab49f70a6504336c1ba6,HAWC,United States
6752ab4af70a6504336c1ba7,IceCube,United States
6752ab4af70a6504336c1ba8,Institute for Gravitation,United States
6752ab4bf70a6504336c1ba9,"Robolingo Co., Ltd.",Thailand
6752ab4cf70a6504336c1baa,Technology and Innovation-Based Enterprise Development Fund,Thailand
6752ab4df70a6504336c1bab,Ministry of Science and Technology Funding information,China
6752ab4ef70a6504336c1bac,Department of Food Science,None
6752ab4ff70a6504336c1bad,TESA,Thailand
6752ab4ff70a6504336c1bae,Department of Educational Technology and Communications,Thailand
6752ab50f70a6504336c1baf,Educational Invention and Innovation Research Unit,Thailand
6752ab51f70a6504336c1bb0,Silicon Craft Technology Co. Ltd,Thailand
6752ab51f70a6504336c1bb1,Program Management Unit for Human Resources and Institutional Development Research and Innovation-CU,Thailand
6752ab52f70a6504336c1bb2,NRF-NEP,South Korea
6752ab53f70a6504336c1bb3,NBA/NRL/MV,None
6752ab54f70a6504336c1bb4,Natural Products for Neuroprotection and Anti-ageing Research Unit,Thailand
6752ab55f70a6504336c1bb5,Binatang Research Centre,Papua New Guinea
6752ab55f70a6504336c1bb6,Michael Sharkey,None
6752ab56f70a6504336c1bb7,Nanocatalysis and Molecular Simulation Research Group,Thailand
6752ab57f70a6504336c1bb8,National Innovation Association,None
6752ab57f70a6504336c1bb9,Yoshitaka Hirooka,None
6752ab58f70a6504336c1bba,Cooperative Research Project of the Research Center for Biomedical Engineering,Japan
6752ab58f70a6504336c1bbb,Gastrointestinal Experimental Model Systems,None
6752ab59f70a6504336c1bbc,Global Probiotic Council,Japan
6752ab5af70a6504336c1bbd,"National Science, Research and Innovation Fund",Thailand
6752ab5bf70a6504336c1bbe,"Trade, Development and the Environment Hub project",United Kingdom
6752ab5cf70a6504336c1bbf,ASEAN Countries,Southeast Asia
6752ab5cf70a6504336c1bc0,Ministry of Pu?lic Health,Thailand
6752ab5df70a6504336c1bc1,National Institutes for the Humanities,Japan
6752ab5ef70a6504336c1bc2,"Graduate School, State Key Laboratory of Estuarine and Coastal Research",China
6752ab5ef70a6504336c1bc3,Her Royal Highness Maha Chakri Sirindhorn,Thailand
6752ab5ff70a6504336c1bc4,Faculty of Engineering Research Fund,Thailand
6752ab60f70a6504336c1bc5,Kinji Ohno and Akio Masuda,Japan
6752ab60f70a6504336c1bc6,BioMedica Nutraceuticals,Australia
6752ab61f70a6504336c1bc7,NutritionCare,None
6752ab62f70a6504336c1bc8,Centre for Social and Sustainable Innovation,Canada
6752ab63f70a6504336c1bc9,Emilia Cederberg,None
6752ab63f70a6504336c1bca,Centus Biotherapeutics,United Kingdom
6752ab64f70a6504336c1bcb,School of Marine Bioscience,None
6752ab65f70a6504336c1bcc,SATA,None
6752ab65f70a6504336c1bcd,Faculty of Technology and Envi-ronment,Thailand
6752ab66f70a6504336c1bce,Program Management Unit for Human Resources and Institutional Development Research and Innovation—CU,Thailand
6752ab67f70a6504336c1bcf,H2020 Drynet,European Union
6752ab67f70a6504336c1bd0,EU-Horizon 2020,European Union
6752ab68f70a6504336c1bd1,Environmental Radioactivity Research Network Center,Thailand
6752ab69f70a6504336c1bd2,Faculty of Liberal Arts and Science,Thailand
6752ab6af70a6504336c1bd3,Unit of Excellence of research and development,Thailand
6752ab6bf70a6504336c1bd4,School of Engineering and Engineering Resources,None
6752ab6bf70a6504336c1bd5,EU's Horizon 2020 research and innovation programme,European Union
6752ab6cf70a6504336c1bd6,Program Management Unit for Human Resources & Institutional Development Research and Innovation-CU,Thailand
6752ab6df70a6504336c1bd7,University Technology Center,None
6752ab6ef70a6504336c1bd8,TPBI,Thailand
6752ab6ef70a6504336c1bd9,Development and Promotion of Science and Technology Talent Project,Thailand
6752ab6ff70a6504336c1bda,National Security and Dual-Use Technology Center,The National Security and Dual-Use Technology Center is likely located in Taiwan.
6752ab70f70a6504336c1bdb,Agro-Industrial Scholarship for International Students,Thailand
6752ab71f70a6504336c1bdc,Functional Ingredients and Food Innovation Research Group,Thailand
6752ab72f70a6504336c1bdd,Royal Initiative of Her Royal Highness,Thailand
6752ab73f70a6504336c1bde,Center of Excellence for Clinical Virology,Thailand
6752ab74f70a6504336c1bdf,Re‐emerging Infectious Diseases in Animals,None
6752ab74f70a6504336c1be0,"Cosmos Technical Center Co., Ltd.",Thailand
6752ab75f70a6504336c1be1,Department of Chemistry and Biochemistry,None
6752ab76f70a6504336c1be2,Kamolrat Metavarayuth,Thailand
6752ab77f70a6504336c1be3,School of Pharmaceutical Sciences,None
6752ab78f70a6504336c1be4,UNICORN,Thailand
6752ab78f70a6504336c1be5,"Cosmeceutical Research, Development and Testing Centre",Thailand
6752ab79f70a6504336c1be6,Bacterial Vaccines,None
6752ab7af70a6504336c1be7,PSE,None
6752ab7bf70a6504336c1be8,Research Management Center,None
6752ab7cf70a6504336c1be9,Medical Correctional Institution,United States
6752ab7cf70a6504336c1bea,Center of Excellence on Catalysis and Catalytic Reaction Engineering,Thailand
6752ab7df70a6504336c1beb,"program Management Unit for Human Resources & Institutional Development, Research and Innovation",Thailand
6752ab7ef70a6504336c1bec,GLG,None
6752ab7ef70a6504336c1bed,McKinsey & Company and Angiocrine Bioscience,United States
6752ab7ff70a6504336c1bee,HIV,None
6752ab80f70a6504336c1bef,Labtech Engineering Co. Ltd.,Thailand
6752ab81f70a6504336c1bf0,Hope BabetteTang,United States
6752ab82f70a6504336c1bf1,Postharvest Technology Innovation Center,Thailand
6752ab83f70a6504336c1bf2,TINT,Thailand
6752ab84f70a6504336c1bf3,European Commission's Horison's 2020 Framework Programme Cure,European Union
6752ab84f70a6504336c1bf4,KNOW,None
6752ab85f70a6504336c1bf5,Bara Scientific Co. Ltd.,Thailand
6752ab86f70a6504336c1bf6,Department of Health Service Support,Thailand
6752ab86f70a6504336c1bf7,Joint Graduate School of Energy and Environment for the Postdoctoral Research Fund,Thailand
6752ab87f70a6504336c1bf8,SCMU-ACUC,United States
6752ab88f70a6504336c1bf9,SUT Research and Development Fund,Thailand
6752ab89f70a6504336c1bfa,Division of Clinical Pharmacology,Thailand
6752ab8af70a6504336c1bfb,"Sugar Industries for Sustainable Management, Center of Excellence on Hazardous",Thailand
6752ab8bf70a6504336c1bfc,Susan Lindquist Laboratory,United States
6752ab8ef70a6504336c1bfd,Aleyegn Technologies,None
6752ab8ff70a6504336c1bfe,Center for Biomedical Research,None
6752ab8ff70a6504336c1bff,European Union’s Eurostar,European Union
6752ab90f70a6504336c1c00,LUCIA Cytogenetics System,None
6752ab92f70a6504336c1c01,Lopburi and Phetchaburi Province,Thailand
6752ab93f70a6504336c1c02,Mrs Saitip Jaipong,None
6752ab94f70a6504336c1c03,Graduate School of Business and Advanced Technology Management,Thailand
6752ab95f70a6504336c1c04,Joint Research Program,None
6752ab95f70a6504336c1c05,Bussayarat Maikhunthod,None
6752ab96f70a6504336c1c06,Laboratory-Based Education,None
6752ab97f70a6504336c1c07,HIV Clinic,None
6752ab98f70a6504336c1c08,Police General Hospital,Thailand
6752ab99f70a6504336c1c09,MDPB,Thailand
6752ab9af70a6504336c1c0a,Center of Excellence in Logistics and Supply Chain Systems Engineering and Technology,Thailand
6752ab9bf70a6504336c1c0b,MU-Talents on Research,Thailand
